2019-04-24 21:35:36.643 [main] INFO  o.s.b.t.context.SpringBootTestContextBootstrapper - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.yxc.servie.UserServiceTest], using SpringBootContextLoader
2019-04-24 23:13:29.689 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8084 (http)
2019-04-24 23:13:29.719 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8084"]
2019-04-24 23:13:29.738 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-04-24 23:13:29.739 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2019-04-24 23:13:29.761 [restartedMain] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\sorft\Java\jdk\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\ProgramData\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\sorft\Java\jdkbin;C:\sorft\apache-maven-3.5.2bin;C:\sorft\Java\jdk\jre\bin;C:\sorft\Git\cmd;C:\sorft\TortoiseSVN\bin;C:\sorft\gradle-5.3.1\bin;C:\Program Files (x86)\MySQL\MySQL Fabric 1.5.2 & MySQL Utilities 1.5.2 1.5\;C:\Program Files (x86)\MySQL\MySQL Fabric 1.5.2 & MySQL Utilities 1.5.2 1.5\Doctrine extensions for PHP\;C:\Users\yangx\AppData\Local\Microsoft\WindowsApps;;.]
2019-04-24 23:13:30.045 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/yxcproject] - Initializing Spring embedded WebApplicationContext
2019-04-24 23:13:30.046 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 6358 ms
2019-04-24 23:13:30.369 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================redissonSingle==============================
2019-04-24 23:13:30.370 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================timeout:3000
2019-04-24 23:13:30.370 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================pingTimeout:30000
2019-04-24 23:13:30.370 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================connectionPoolSize:64
2019-04-24 23:13:30.370 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================idleConnectionTimeout:10000
2019-04-24 23:13:30.371 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================connectTimeout:30000
2019-04-24 23:13:30.371 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================reconnectionTimeout:30000
2019-04-24 23:13:30.371 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================connectionMinimumIdleSize:10
2019-04-24 23:13:30.809 [restartedMain] INFO  org.redisson.Version - Redisson 3.5.0
2019-04-24 23:13:31.733 [redisson-netty-1-6] INFO  org.redisson.connection.pool.MasterConnectionPool - 10 connections initialized for /127.0.0.1:6379
2019-04-24 23:13:31.734 [redisson-netty-1-7] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for /127.0.0.1:6379
2019-04-24 23:13:31.931 [restartedMain] INFO  com.yxc.common.redis.RedisConfig - Create JedisConnectionFactory successful
2019-04-24 23:13:32.138 [restartedMain] INFO  com.yxc.common.utils.SpringBeanUtil - ========ApplicationContext配置成功,applicationContext=:org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4fca833e, started on Wed Apr 24 23:13:23 CST 2019
2019-04-24 23:13:32.704 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2019-04-24 23:13:32.708 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'executor'
2019-04-24 23:13:32.726 [restartedMain] INFO  com.yxc.common.redis.RedisConfig - JedisPool init successful，host -> [127.0.0.1]；port -> [5672]
2019-04-24 23:13:32.751 [restartedMain] INFO  com.yxc.common.redis.RedisConfig - 初始化CacheManager -> [CacheManager RedisCacheManager Start]
2019-04-24 23:13:32.772 [restartedMain] INFO  com.yxc.common.redis.RedisConfig - 初始化 -> [Redis CacheErrorHandler]
2019-04-24 23:13:32.777 [restartedMain] INFO  com.yxc.common.utils.SpringBeanUtil - ========ApplicationContext配置成功,applicationContext=:org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@4fca833e, started on Wed Apr 24 23:13:23 CST 2019
2019-04-24 23:13:34.256 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-04-24 23:13:34.404 [restartedMain] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1]
2019-04-24 23:13:34.508 [restartedMain] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: connectionFactory#79fe4ba6:0/SimpleConnection@2bf6407 [delegate=amqp://guest@127.0.0.1:5672/, localPort= 56108]
2019-04-24 23:13:34.649 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8084"]
2019-04-24 23:13:34.658 [restartedMain] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-04-24 23:13:34.705 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8084 (http) with context path '/yxcproject'
2019-04-24 23:13:34.711 [restartedMain] INFO  com.yxc.SpringBootProjectApplication - Started SpringBootProjectApplication in 12.395 seconds (JVM running for 17.451)
2019-04-24 23:13:34.720 [restartedMain] INFO  com.yxc.SpringBootProjectApplication - =========项目启动完毕共耗时:12秒
2019-04-24 23:13:48.462 [http-nio-8084-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/yxcproject] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-04-24 23:13:48.463 [http-nio-8084-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-04-24 23:13:48.481 [http-nio-8084-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 18 ms
2019-04-24 23:13:48.636 [http-nio-8084-exec-1] INFO  com.yxc.controller.UserController - ==getUsers==
2019-04-24 23:13:48.714 [http-nio-8084-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2019-04-24 23:13:49.014 [http-nio-8084-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2019-04-24 23:13:49.142 [http-nio-8084-exec-1] INFO  com.yxc.controller.UserController - ==pageReult Json==:{"datas":[{"userAddress":"北京市昌平区","userId":8,"userName":"张三"},{"userAddress":"北京市朝阳区","userId":9,"userName":"李小四"},{"userAddress":"河北省保定市","userId":10,"userName":"王儿五"},{"userAddress":"河北省邯郸市","userId":11,"userName":"司马图"},{"userAddress":"河北省邯郸市","userId":12,"userName":"周艳"},{"userAddress":"黑龙江省哈尔滨市","userId":13,"userName":"文会山"},{"userAddress":"黑龙江省齐齐哈尔市","userId":14,"userName":"吕贵"}],"pageCount":1,"pageNum":1,"pageSize":100,"totalCount":7}
2019-04-24 23:13:49.155 [executor-1] INFO  com.yxc.service.impl.UserTaskServiceImpl - 进入异步方法
2019-04-24 23:13:49.200 [executor-1] INFO  com.yxc.service.impl.UserTaskServiceImpl - 插入了1条，执行时长：0秒
2019-04-24 23:14:47.380 [Thread-33] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2019-04-24 23:14:48.023 [Thread-33] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2019-04-24 23:14:48.031 [Thread-33] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Shutdown ignored - container is not active already
2019-04-24 23:14:48.044 [Thread-33] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'executor'
2019-04-24 23:14:48.047 [Thread-33] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2019-04-24 23:14:48.071 [Thread-33] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2019-04-24 23:15:07.605 [main] INFO  com.yxc.SpringBootProjectApplication - =========项目启动开始=========
2019-04-24 23:15:08.186 [restartedMain] INFO  com.yxc.SpringBootProjectApplication - =========项目启动开始=========
2019-04-24 23:15:09.305 [restartedMain] INFO  com.yxc.SpringBootProjectApplication - Starting SpringBootProjectApplication on DESKTOP-8NTV36D with PID 10900 (C:\work\spring-boot-demo\spring-boot-project\target\classes started by yangx in C:\work\spring-boot-demo\spring-boot-project)
2019-04-24 23:15:09.321 [restartedMain] INFO  com.yxc.SpringBootProjectApplication - No active profile set, falling back to default profiles: default
2019-04-24 23:15:09.468 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2019-04-24 23:15:09.468 [restartedMain] INFO  o.s.b.d.env.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2019-04-24 23:15:11.537 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2019-04-24 23:15:11.543 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2019-04-24 23:15:11.633 [restartedMain] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 62ms. Found 0 repository interfaces.
2019-04-24 23:15:12.361 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration' of type [org.springframework.amqp.rabbit.annotation.RabbitBootstrapConfiguration$$EnhancerBySpringCGLIB$$b45b4eba] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-24 23:15:12.457 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$edef908c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-04-24 23:15:13.396 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8084 (http)
2019-04-24 23:15:13.421 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8084"]
2019-04-24 23:15:13.438 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-04-24 23:15:13.439 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/9.0.13
2019-04-24 23:15:13.452 [restartedMain] INFO  org.apache.catalina.core.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\sorft\Java\jdk\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\ProgramData\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\sorft\Java\jdkbin;C:\sorft\apache-maven-3.5.2bin;C:\sorft\Java\jdk\jre\bin;C:\sorft\Git\cmd;C:\sorft\TortoiseSVN\bin;C:\sorft\gradle-5.3.1\bin;C:\Program Files (x86)\MySQL\MySQL Fabric 1.5.2 & MySQL Utilities 1.5.2 1.5\;C:\Program Files (x86)\MySQL\MySQL Fabric 1.5.2 & MySQL Utilities 1.5.2 1.5\Doctrine extensions for PHP\;C:\Users\yangx\AppData\Local\Microsoft\WindowsApps;;.]
2019-04-24 23:15:13.725 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/yxcproject] - Initializing Spring embedded WebApplicationContext
2019-04-24 23:15:13.725 [restartedMain] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4256 ms
2019-04-24 23:15:13.999 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================redissonSingle==============================
2019-04-24 23:15:14.000 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================timeout:3000
2019-04-24 23:15:14.000 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================pingTimeout:30000
2019-04-24 23:15:14.000 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================connectionPoolSize:64
2019-04-24 23:15:14.000 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================idleConnectionTimeout:10000
2019-04-24 23:15:14.001 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================connectTimeout:30000
2019-04-24 23:15:14.001 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================reconnectionTimeout:30000
2019-04-24 23:15:14.001 [restartedMain] INFO  com.yxc.common.lock.RedisSessionConfig - =====================connectionMinimumIdleSize:10
2019-04-24 23:15:14.541 [restartedMain] INFO  org.redisson.Version - Redisson 3.5.0
2019-04-24 23:15:15.590 [redisson-netty-1-5] INFO  org.redisson.connection.pool.MasterConnectionPool - 10 connections initialized for /127.0.0.1:6379
2019-04-24 23:15:15.590 [redisson-netty-1-7] INFO  o.r.connection.pool.MasterPubSubConnectionPool - 1 connections initialized for /127.0.0.1:6379
2019-04-24 23:15:15.781 [restartedMain] INFO  com.yxc.common.redis.RedisConfig - Create JedisConnectionFactory successful
2019-04-24 23:15:16.020 [restartedMain] INFO  com.yxc.common.utils.SpringBeanUtil - ========ApplicationContext配置成功,applicationContext=:org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3b24caf8, started on Wed Apr 24 23:15:09 CST 2019
2019-04-24 23:15:16.568 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2019-04-24 23:15:16.572 [restartedMain] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'executor'
2019-04-24 23:15:16.589 [restartedMain] INFO  com.yxc.common.redis.RedisConfig - JedisPool init successful，host -> [127.0.0.1]；port -> [5672]
2019-04-24 23:15:16.614 [restartedMain] INFO  com.yxc.common.redis.RedisConfig - 初始化CacheManager -> [CacheManager RedisCacheManager Start]
2019-04-24 23:15:16.636 [restartedMain] INFO  com.yxc.common.redis.RedisConfig - 初始化 -> [Redis CacheErrorHandler]
2019-04-24 23:15:16.642 [restartedMain] INFO  com.yxc.common.utils.SpringBeanUtil - ========ApplicationContext配置成功,applicationContext=:org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3b24caf8, started on Wed Apr 24 23:15:09 CST 2019
2019-04-24 23:15:18.231 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2019-04-24 23:15:18.414 [restartedMain] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [127.0.0.1]
2019-04-24 23:15:18.500 [restartedMain] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: connectionFactory#a7a34b5:0/SimpleConnection@ea04461 [delegate=amqp://guest@127.0.0.1:5672/, localPort= 56213]
2019-04-24 23:15:18.631 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8084"]
2019-04-24 23:15:18.637 [restartedMain] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2019-04-24 23:15:18.676 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8084 (http) with context path '/yxcproject'
2019-04-24 23:15:18.683 [restartedMain] INFO  com.yxc.SpringBootProjectApplication - Started SpringBootProjectApplication in 10.478 seconds (JVM running for 13.965)
2019-04-24 23:15:18.689 [restartedMain] INFO  com.yxc.SpringBootProjectApplication - =========项目启动完毕共耗时:10秒
2019-04-24 23:15:26.045 [http-nio-8084-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/yxcproject] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-04-24 23:15:26.045 [http-nio-8084-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-04-24 23:15:26.060 [http-nio-8084-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 14 ms
